row_id,page_id,page_title,contributor,timestamp,creation_dt,topic,opinion,clean_opinion,turn,segmentation,type,subtype,type_r1,subtype_r1,type_r2,subtype_r2,stance,sentiment,url
74,174537,Michelle Bachelet,JPZV,1379024521,9/12/13 22:22,,"les creo lo de ""michelle"" por ser un nombre con pronunciación algo extraña, aunque muy común en el español, pero verónica y bachelet se pronuncian y se escriben de la misma manera, por lo cual estoy en duda que sea tan necesario destacarlos, es como decir que el articulo de michael jackson y de barack obama están mal redactados porque les falta la pronunciación de su nombre, al igual que otros miles de artículos de wikipedia.--jpzv (discusión) 22:22 12 sep 2013 (utc)","les creo lo de ""michelle"" por ser un nombre con pronunciación algo extraña, aunque muy común en el español, pero verónica y bachelet se pronuncian y se escriben de la misma manera, por lo cual estoy en duda que sea tan necesario destacarlos, es como decir que el articulo de michael jackson y de barack obama están mal redactados porque les falta la pronunciación de su nombre, al igual que otros miles de artículos de wikipedia.",20,ERROR,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
75,174537,Michelle Bachelet,B1mbo,1381154175,10/7/13 13:56,,:lo he removido.,:lo he removido.,21,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
76,174537,Michelle Bachelet,B1mbo,1381154175,10/7/13 13:56,,"creo que también es innecesario, especialmente porque no es un nombre extraño para el hablante español.","creo que también es innecesario, especialmente porque no es un nombre extraño para el hablante español.",21,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
77,174537,Michelle Bachelet,B1mbo,1381154175,10/7/13 13:56,,#NAME?,#NAME?,21,OK,,INVALID,,INVALID,,INVALID,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
78,174537,Michelle Bachelet,Elchsntre,1381157013,10/7/13 14:43,,"con verónica no hay dudas (jeria se pronuncia distinto en chile que en españa, por lo que es discutible), pero su apellido lo pronuncia a la francesa ella y la televisión (en realidad una articulación híbrida, con sh, sin t, pero con e española).","con verónica no hay dudas (jeria se pronuncia distinto en chile que en españa, por lo que es discutible), pero su apellido lo pronuncia a la francesa ella y la televisión (en realidad una articulación híbrida, con sh, sin t, pero con e española).",22,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
79,174537,Michelle Bachelet,Elchsntre,1381156857,10/7/13 14:40,,la pronunciación de sus nombres españoles sirve para los usuarios de otros idiomas para que cotejen aquí elchsntre (discusión) 14:39 7 oct 2013 (utc),la pronunciación de sus nombres españoles sirve para los usuarios de otros idiomas para que cotejen aquí ,22,ERROR,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
80,174537,Michelle Bachelet,Chamarasca,1381189501,10/7/13 23:45,,:pienso lo mismo.,:pienso lo mismo.,23,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
81,174537,Michelle Bachelet,Chamarasca,1381189501,10/7/13 23:45,,"no hay que olvidar a los usuarios no hispanohablantes que realizan consultas, sobre todo en artículos de temas ""hispanos"" como este.","no hay que olvidar a los usuarios no hispanohablantes que realizan consultas, sobre todo en artículos de temas ""hispanos"" como este.",23,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
82,174537,Michelle Bachelet,Chamarasca,1381189501,10/7/13 23:45,,"y, efectivamente, no hay que olvidar que tiene un nombre y un apellido de origen francés y que la ""j"" de jeria puede ofrecer dudas a muchos usuarios que hablan otros idiomas.","y, efectivamente, no hay que olvidar que tiene un nombre y un apellido de origen francés y que la ""j"" de jeria puede ofrecer dudas a muchos usuarios que hablan otros idiomas.",23,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
83,174537,Michelle Bachelet,Chamarasca,1381189501,10/7/13 23:45,,así que la información no está de más aunque nosotros no la necesitemos.--chamarasca (discusión) 23:45 7 oct 2013 (utc),así que la información no está de más aunque nosotros no la necesitemos.,23,ERROR,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
84,174537,Michelle Bachelet,Jmvgpartner,1381260204,10/8/13 19:23,,"::efectivamente, quizás en nuestro idioma puede no ser necesario, pero si lo parece para otros usuarios no nativos del español;","::efectivamente, quizás en nuestro idioma puede no ser necesario, pero si lo parece para otros usuarios no nativos del español;",24,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
85,174537,Michelle Bachelet,Jmvgpartner,1381260204,10/8/13 19:23,,"además, al ser un sitio con un par de miles de visitas a la semana, quizás sea una información útil.","además, al ser un sitio con un par de miles de visitas a la semana, quizás sea una información útil.",24,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
86,174537,Michelle Bachelet,Andres Rojas,1375410147,8/2/13 2:22,,saludos cordiales.,saludos cordiales.,25,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
87,174537,Michelle Bachelet,Jmvgpartner,1381260204,10/8/13 19:23,,—jmvgpartner (discusión) 19:23 8 oct 2013 (utc),—jmvgpartner (discusión) 19:23 8 oct 2013 (utc),26,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
88,174537,Michelle Bachelet,Lin linao,1384810624,11/18/13 21:37,,:::a mí sí me parece necesario para quienes no ven televisión u oyen radio chilena.,:::a mí sí me parece necesario para quienes no ven televisión u oyen radio chilena.,27,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
89,174537,Michelle Bachelet,Lin linao,1384810624,11/18/13 21:37,,"no se pronuncia ni ""michelle bachelet"" como podría pensar alguien que solo vea la escritura ni ""mishel bashelé"" como dice ella, sino ""michel bachelé"", condicionada por el francés y por el horror que le tienen los chilenos a la sh.","no se pronuncia ni ""michelle bachelet"" como podría pensar alguien que solo vea la escritura ni ""mishel bashelé"" como dice ella, sino ""michel bachelé"", condicionada por el francés y por el horror que le tienen los chilenos a la sh.",27,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
90,174537,Michelle Bachelet,UnCubano,1132253541,11/17/05 18:52,,saludos.,saludos.,28,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
91,174537,Michelle Bachelet,Lin linao,1384810624,11/18/13 21:37,,lin linao ¿dime? 21:37 18 nov 2013 (utc),lin linao ¿dime? 21:37 18 nov 2013 (utc),29,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
92,174537,Michelle Bachelet,Warko,1387332609,12/18/13 2:10,firma,¿cuál es la correcta?,¿cuál es la correcta?,30,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
93,174537,Michelle Bachelet,Warko,1387332609,12/18/13 2:10,firma,archivo:firma de michelle bachelet.jpg,archivo:firma de michelle bachelet.jpg,30,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
94,174537,Michelle Bachelet,Warko,1387332609,12/18/13 2:10,firma,firma de michelle bachelet (2013).png,firma de michelle bachelet (2013).png,30,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
95,174537,Michelle Bachelet,UnCubano,1132253541,11/17/05 18:52,firma,saludos.,saludos.,31,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
96,174537,Michelle Bachelet,Warko,1387332609,12/18/13 2:10,firma,--warkoholic 2013 20px 02:10 18 dic 2013 (utc),--warkoholic 2013 20px 02:10 18 dic 2013 (utc),32,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
97,174537,Michelle Bachelet,Jmvgpartner,1410230733,9/9/14 2:45,firma,:entiendo que la segunda es la vigente.,:entiendo que la segunda es la vigente.,33,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
98,174537,Michelle Bachelet,Andres Rojas,1375410147,8/2/13 2:22,firma,saludos cordiales.,saludos cordiales.,34,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
99,174537,Michelle Bachelet,Jmvgpartner,1410230733,9/9/14 2:45,firma,—jmvgpartner (discusión) 02:45 9 sep 2014 (utc),—jmvgpartner (discusión) 02:45 9 sep 2014 (utc),35,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Michelle_Bachelet
0,46394,Álvaro Uribe Vélez/Archivo 1,Jorpcolombia,1263513377,1/14/10 23:56,genealogía en décimo grado es irrelevante,"solicito sea removido el ""absurdo"" párrafo de genealogía en décimo grado del personaje editado por amnesico29.","solicito sea removido el ""absurdo"" párrafo de genealogía en décimo grado del personaje editado por amnesico29.",1,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
1,46394,Álvaro Uribe Vélez/Archivo 1,Jorpcolombia,1263513377,1/14/10 23:56,genealogía en décimo grado es irrelevante,"no aporta ni a la biografía, ni a describir el personaje (hasta una genealogía en tercer grado es aceptable).","no aporta ni a la biografía, ni a describir el personaje (hasta una genealogía en tercer grado es aceptable).",1,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
2,46394,Álvaro Uribe Vélez/Archivo 1,Jorpcolombia,1263513377,1/14/10 23:56,genealogía en décimo grado es irrelevante,también me gustaría debatir un poco sobre la validez de la referencia.,también me gustaría debatir un poco sobre la validez de la referencia.,1,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
3,46394,Álvaro Uribe Vélez/Archivo 1,Jorpcolombia,1263513377,1/14/10 23:56,genealogía en décimo grado es irrelevante,"un sitio web de http://www.interconexioncolombia.com/ julio cesar garcía vásquez con un artículo que, si bien cuenta con amplias explicaciones gráficas, no dice de dónde fue obtenida la información de la genealogía ni tiene referencia alguna a otro tipo de información.--jorpcolombia (discusión) 23:56 14 ene 2010 (utc)","un sitio web de http://www.interconexioncolombia.com/ julio cesar garcía vásquez con un artículo que, si bien cuenta con amplias explicaciones gráficas, no dice de dónde fue obtenida la información de la genealogía ni tiene referencia alguna a otro tipo de información.",1,ERROR,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
4,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263559507,1/15/10 12:45,genealogía en décimo grado es irrelevante,:sin calificativos por favor.,:sin calificativos por favor.,2,OK,INTERPERSONAL,ATT,,ATT-,,ATT-,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
5,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263559507,1/15/10 12:45,genealogía en décimo grado es irrelevante,donde dice que hasta tercer grado es aceptable en wikipedia?,donde dice que hasta tercer grado es aceptable en wikipedia?,2,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
6,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263559507,1/15/10 12:45,genealogía en décimo grado es irrelevante,"la referencia es valida, hay muchas referencias a la ""familiaridad"" que tiene uribe con estos personajes relevantes que son sustentables y me parece que esta es mas que completa.","la referencia es valida, hay muchas referencias a la ""familiaridad"" que tiene uribe con estos personajes relevantes que son sustentables y me parece que esta es mas que completa.",2,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
7,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263559507,1/15/10 12:45,genealogía en décimo grado es irrelevante,"la genealogia en una biografia es aceptable, para ejemplo: juan carlos i de españa.","la genealogia en una biografia es aceptable, para ejemplo: juan carlos i de españa.",2,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
8,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263560444,1/15/10 13:00,genealogía en décimo grado es irrelevante,"se puede hasta desarrolar el tema, la vida de alvaro uribe no es solo narcos, paracos y guerrilla...","se puede hasta desarrolar el tema, la vida de alvaro uribe no es solo narcos, paracos y guerrilla...",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
9,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263560444,1/15/10 13:00,genealogía en décimo grado es irrelevante,udea --( a )  preguuuntemee!  13:00 15 ene 2010 (utc),udea --( a )  preguuuntemee!  13:00 15 ene 2010 (utc),3,ERROR,,INVALID,,INVALID,,INVALID,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
10,46394,Álvaro Uribe Vélez/Archivo 1,Jorpcolombia,1263671255,1/16/10 19:47,genealogía en décimo grado es irrelevante,::al parecer necesitamos un consenso o que un bibliotecario interceda.--jorpcolombia (discusión) 19:47 16 ene 2010 (utc),::al parecer necesitamos un consenso o que un bibliotecario interceda,4,ERROR,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
11,46394,Álvaro Uribe Vélez/Archivo 1,Jorpcolombia,1263673044,1/16/10 20:17,genealogía en décimo grado es irrelevante,:::nótese que en artículo de juan carlos i de españa la genealogía no pasa de mostrar a los tatarabuelos (grado 4).,:::nótese que en artículo de juan carlos i de españa la genealogía no pasa de mostrar a los tatarabuelos (grado 4).,5,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
12,46394,Álvaro Uribe Vélez/Archivo 1,Jorpcolombia,1263673044,1/16/10 20:17,genealogía en décimo grado es irrelevante,"y se podría decir que por ser de la realeza española lo ameritaba, pero en este caso es totalmente irrelevante.","y se podría decir que por ser de la realeza española lo ameritaba, pero en este caso es totalmente irrelevante.",5,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
13,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263676386,1/16/10 21:13,genealogía en décimo grado es irrelevante,"::::jorpcolombia, a pesar de que te adverti de buena manera que siguieramos en la discusion para no crear la guerra de ediciones volviste a revertir por favor manten el civismo.","::::jorpcolombia, a pesar de que te adverti de buena manera que siguieramos en la discusion para no crear la guerra de ediciones volviste a revertir por favor manten el civismo.",6,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
14,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263676386,1/16/10 21:13,genealogía en décimo grado es irrelevante,gracias drini por intervenir.,gracias drini por intervenir.,6,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
15,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263676386,1/16/10 21:13,genealogía en décimo grado es irrelevante,"pero bueno, busquemos mediación.","pero bueno, busquemos mediación.",6,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
16,46394,Álvaro Uribe Vélez/Archivo 1,Amnesico29,1263675428,1/16/10 20:57,genealogía en décimo grado es irrelevante,"porque a mi si me parece que la información depronto no es relevante para ti personalmente, pero para otras personas si puede ser de interes, incluyendome.","porque a mi si me parece que la información depronto no es relevante para ti personalmente, pero para otras personas si puede ser de interes, incluyendome.",7,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Álvaro_Uribe_Vélez/Archivo_1
